Artist,Genre,Lyrics
Frank Zappa,Rock,"The Mystery Man came over An' he said: ""I'm outta sight!"" He said, for a nominal service charge I could reach Nirvana tonight If I was ready, willing and able To pay him his regular fee He would drop all the rest of his pressing affairs And devote his attention to me  But I said Look here brother Who you jivin' with that Cosmik Debris?! Now who you jivin' with that Cosmik Debris? Look here brother Don't you waste your time on me  The Mystery Man got nervous An' he fidget around a bit He reached in the pocket of his Mystery Robe And he whipped out a shaving kit Now, I thought it was a razor And a can of foamin' goo But he told me right then when the top popped open There was nothin' his box won't do With the oil of Aphrodite An' the dust of the Grand Wazoo He said: ""You might not believe this, little fella But it'll cure your Asthma too!"" And I said Look here brother Who you jivin' with that Cosmik Debris?! Now what kind of a geroo are you anyway? Look here brother Don't you waste your time on me Don't waste yer time  I've got troubles of my own, I said An' you can't help me out So take your meditations and your preparations An' ram it up yer snout ""BUT I GOT A KRISTL BOL!,"" he said An' held it to the light So I snatched it all away from him An' I showed him how to do it right I wrapped a newspaper 'round my head So I'd look like I was Deep I said some Mumbo Jumbos then An' told him he was goin' to sleep I robbed his rings and pocket watch And everything else I found I had that sucker hypnotized He couldn't even make a sound I proceeded to tell him his future then As long as he was hanging around I said ""The price of meat has just gone up An' yer ol' lady has just gone down..."" Look here brother Who you jivin' with that Cosmik Debris? Now is that a real poncho or is that a Sears poncho? Don't you know? You could make more money as a butcher So don't you waste your time on me Don't waste it, don't waste your time on me Ohm shanti, ohm shanti, ohm shanti-ohm Shanti2EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"This is the Central Scrutinizer... It is my responsibility to enforce all the laws That haven't been passed yet It is also my responsibility to alert each and every one of you To the potential consequences Of various ordinary everyday activities You might be performing which could eventually lead to The death penalty - or affect your parents' credit rating... Our criminal institutions are full of little creeps like you Who do wrong things And many of them were driven to these crimes By a horrible force called MUSIC! Our studies have shown that this horrible force Is so dangerous to society at large That laws are being drawn up at this very moment To stop it - forever! Cruel and inhuman punishments are being carefully described In tiny paragraphs So they won't conflict with the Constitution... Which, itself, is being modified in order to accommodate The future! I bring you now a special presentation To show what can happen to you If you choose a career in music The White Zone is for loading and unloading only... If you have to load or unload, go to the White Zone... You'll love it... it's a way of life Hi, it's me, I'm back... This is the Central Scruuuuuutinizer... The White Zone is for loading and unloading only... If you gotta load or if you gotta unload Go to the White Zone, you'll love it, it's a way of life That's right! You'll love it, it's a way of life, that's right You'll love it, a way of life, right, love it... This is the Central Scrutinizer... [Desperate nerds in high offices all over the world have been known to enact the most disgusting pieces of legislation in order to win votes (or, in places where they don't get to vote, to control unwanted forms of mass behavior) Environmental laws were not passed to protect our air and water... they were passed to get votes. Seasonal anti-smut campaigns are not conducted to rid our communities of moral rot...they are conducted to give an aura of saintliness to the office-seekers who demand them. If a few key phrases are thrown into any speech (as the expert advisors explain to these various heads of state) votes will roll in, bucks will roll in, and, most importantly, power will be maintained by the groovy guy (or gal) who gets the most media coverage for his sleaze. Naturally, his friends in various businesses will do okay too All governments perpetuate themselves through the daily commission of act which a rational person might find to be stupid or dangerous (or both). Naturally, our government is no exception... for instance, if the President (any one of them) went on TV and sat there with the flag in the background (or maybe a rustic scene on a little backdrop, plus the flag) and stared sincerely into the camera and told everybody that all energy problems and all inflationary problems had been traced to and could be solved by the abolition of music, chances are that most people would believe him and think that the illegalization of this obnoxious form of noise pollution would be a small price to pay for the chance to buy gas like the good ol' days. No way? Never happen? Records are made out of oil. All those big rock shows go from town to town in fuel-gobbling 45 foot trucks...and when they get there, they use up enormous amounts of electrical energy with their lights, their amplifiers, their PA systems...their smoke machines. And all those synthesizers...look at all the plastic they got in 'em...and the guitar picks...you name it... Joe’s Garage is a stupid story about how the government is going to try to do away with music (a prime cause of unwanted mass behavior)! It's sort of like a really cheap kind of high school play...the way it might have been done 20 years ago, with all the sets made out of cardboard boxes and poster paint. It's also like those lectures that local narks used to give (where they show you a display of all the different ways you can get wasted, with the pills leading to the weed leading to the needle, etc., etc.). If the plot of the story seems just a little bit preposterous, and if the idea of The Central Scrutinizer enforcing laws that haven't been passed yet makes you giggle, just be glad you don't live in one of the cheerful little countries where, at this very moment, music is either severely restricted...or, as it is in Iran, totally illegal.]2EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"I might be movin' to Montana soon Just to raise me up a crop of dental floss Raisin' it up Waxin' it down In a little white box That I can sell uptown By myself I wouldn't have no boss But I'd be raisin' my lonely dental floss Raisin' my lonely dental floss  Well I just might grow me some bees But I'd leave the sweet stuff to somebody else But then on the other hand I would Keep the wax 'N melt it down Pluck some floss 'N swish it aroun' I'd have me a crop An' it'd be on top That's why I'm movin' to Montana  Movin' to Montana soon Gonna be a dental floss tycoon, yes I am Movin' to Montana soon Gonna be a mennil-toss flykune  I'm pluckin' the ol' dennil floss That's growin' on the prairie Pluckin' the floss! I plucked all day an' all nite an' all afternoon I'm ridin' a small tiny hoss His name is Mighty Little He's a good hoss Even though He's a bit dinky to strap a big saddle or Blanket on anyway He's a bit dinky to strap a big saddle or Blanket on anyway Anyway I'm pluckin' the ol' Dennil floss Even if you think it is a little silly, folks I don't care if you think it's silly, folks I don't care if you think it's silly, folks  I'm gonna find me a horse just about this big An' ride him all along the border line With a pair of heavy-duty Zircon-encrusted tweezers in my hand Every other wrangler would say I was mighty grand By myself I wouldn't have no boss But I'd be raisin' my lonely dental floss Raisin' my lonely dental floss Raisin' my lonely dental floss Well I might ride along the border With my tweezers gleamin' in the moon-lighty night And then I'd get a cuppa cawfee 'N give my foot a push Just me 'n the pygmy pony Over by the dental floss bush 'N then I might just Jump back on An' ride like a cowboy Into the dawn to Montana  Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay) Movin' to Montana soon (Yippy-Ty-O-Ty-Ay)4EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"I am gross and perverted I'm obsessed 'n deranged I have existed for years But very little has changed I'm the tool of the Government And industry too For I am destined to rule And regulate you I may be vile and pernicious But you can't look away I make you think I'm delicious With the stuff that I say I'm the best you can get Have you guessed me yet? I'm the slime oozin' out From your TV set You will obey me while I lead you And eat the garbage that I feed you Until the day that we don't need you Don't go for help . . . no one will heed you Your mind is totally controlled It has been stuffed into my mold And you will do as you are told Until the rights to you are sold That's right, folks Don't touch that dial Well, I am the slime from your video Oozin' along on your livin' room floor I am the slime from your video Can't stop the slime, people, lookit me go I am the slime from your video Oozin' along on your livin' room floor I am the slime from your video Can't stop the slime, people, lookit me goEmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Dreamed I was an Eskimo (Buh-buh-dah-dah-dah-dah-bah-duh-duh) Frozen wind began to blow (Buh-buh-dah-dah-dah-dah-bah-duh-duh) Under my boots and around my toes (Buh-buh-dah-dah-dah-dah-bah-duh-duh) The frost that bit the ground below (Buh-buh-ah-eh-ay-ay) It was a hundred degrees below zero... (Buh! Buh-buh-dah-dah-dah-dah-bah-duh-duh)  And my mama cried (Uh-uh-hoo-hoo) And my mama cried (Nanook, a-no-no, no-no Nanook, a-no-no, no-no) Don't be a naughty Eskimo (Buh-buh-dah-dah-dah-dah-bah-duh-duh) Save your money, don't go to the show  Well, I turned around and I said ""Ho, ho"" (Buh!) Well, I turned around and I said ""Ho, ho"" (Buh!) Well, I turned around and I said ""Ho-Ho"" And the northern lights commenced to glow And she said (Buh-buh-dodo), with a tear in her eye ""Watch out where the huskies go, and don't you eat that yellow snow"" ""Watch out where the huskies go, and don't you eat that yellow snow""2EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"It was the blackest night There was no moon in sight You know the stars ain't shinin' Cause the sky's too tight I heard the scarey wind I seen some ugly trees There was a werewolf honkin' 'Long the side of me I'm mean 'n I'm bad, y'know I ain't no sissy Got a big-titty girly by the name of Chrissy Talkin' about her 'n my bike 'n me 'N this ride up the Mountain of Mystery, mystery I noticed even the crickets Were actin' weird up here 'N so I figured I might Just drink a little beer I said, ""Gimme summa that what yer suckin' on . . . "" But there was no reply Cause she was gone ""Where's those titties I like so well, 'n my goddamn beer!"" Is what I started to yell, then I heard this noise Like a crunchin' twig, 'n up jumped the Devil He's about this big He had a red suit on An' a widow's peak An' then a pointed tail 'N like a sulphur reek Yes, it was him awright I sweared I knowed it was He had some human flesh Stuck underneath his claws You know, it looked to me Like it was titty skin I said, ""You sonofabitch!"" Cause I was mad at him Well he just got out his floss 'N started cleanin' his fang So I shot him with my shooter Said: BANG BANG BANG Then the sucker just laughed 'n said: Terry: Oh, put it away You know, I ate her all up . . . now what you gonna say? FZ: You ate my Chrissy? Terry: Titties 'n all! FZ: Well, what about the beer then, boy? Terry: Ah . . . Were the cans this tall? FZ: Even her boots? Terry: Would I lie to you? FZ: Shit, you musta been hungry! Terry: Yes, this is true FZ: Don't they pay you good For the stuff that you do? Terry: Well, you know I can't complain when the checks come through FZ: Well I want my Chrissy 'N I want my beer So you just barf it back up Now, Devil, do you hear? Terry: Blow it out your ass, motorcycle man! I mean, I am the Devil Do you understand? Just what will you give me for your Titties and beer? I suppose you noticed this little contract here FZ: Yer goddam right, you Son-of-a-whore Terry: Don't call me that! FZ: That's about the only reason I learned writin' for Gimme that paper . . . bet yer ass I will sign Because I need a beer 'N it's titty-squeezin' time! Terry: Man, you can't fool me . . . you ain't that bad I mean you shoulda seen some of the souls that I've had FZ: Oh, yeah? Terry: Why there was Milhous Nixon 'n Agnew, too 'N both of those suckers was worse 'n you FZ: Well, let's make a deal if you think that's true I mean, you're the Devil so Whatcha gonna do? Terry: Wait a minute . . . a tinge of doubt crosses my mind when you say that you want to make a deal with me FZ: That's very, very true Terry: Wait . . . you ain't supposed to wanna make a deal with me FZ: Ah, but I'm slightly different than your average customer, Devil Terry: But, wait . . . but most people don't want to make a deal with me . . . Wha FZ: Yeah Terry: What's your story? FZ: Well, most people are afraid of you, see? They don't know how stupid you are . . . I happen to know that you jack off to a picture of Punky Meadows when you get home Terry: Grrah . . . Stupid . . . Grrh FZ: You know . . . ever since that guy told you that he contained more fluid than Jeff Beck you've been tryin' to outdo him . . . Awright, look, I'm gonna say one thing to you . . . this may not register right away, but let me say this . . . leave your pickle alone for a couple of nights, you know what I mean . . . ? Now, come on! I'm only interested in a couple of things . . . (Wait, is that a note for me? Is somebody passing me a note? What does this say . . . ? ""Frank, please do me a favour, I can't find a brother of mine, I could dig it if you could call him from stage. His name is Dirty Tom Nomads M.C.,"" signed ""Thanks, Bear"" or ""Bean,"" I can't tell . . . Well, if he's out there . . . Dirty Tony De La Nomads M.C. get in touch with Bean or Bear . . . ) And as I was sayin', Devil, I'm an average sort of a person, I'm . . . you wouldn't believe it, but . . . I'm very much like the people here in this audience tonight Terry: What? FZ: I think we definitely have something in common Terry: Wait a minute, I thought you had funny things growing in your hair and all that other stuff . . . I thought . . . write weird music, you know, I thought FZ: Listen Terry: . . . biker and everything, I mean, shit, you know? FZ: . . . listen carefully Terry: . . . big tittie chic that you just had out here with the camera, I mean, you know FZ: Listen carefully to me, oh, Devil Terry: Uh-huh . . . FZ: I'm only interested in two things Terry: Yeah FZ: See if you can guess what they are Terry: I would think . . . uh . . . let's see, maybe . . . uh FZ: Well, I'll give you Terry: Stravinsky . . . and, uh FZ: I'll give you two clues Terry: . . . let's see . . . uh FZ: Let go of your pickle Terry: What? FZ: Let go of your pickle! Terry: I'm not holding my pickle FZ: Well, who's holding your pickle then? Terry: I don't know . . . ha! She's out in the audience . . . Hey, Dale, would you like to come up here and hold my pickle to satisfy this weird man out here on the stage? FZ: You're probably wondering why we call it a pickle Ray: Ha ha ha! Terry: Oh, no FZ: I don't . . . I hate . . . I hate to squeal on you, Bozzio, I mean, Devil . . . but, look, I'm only interested in two things Terry: Now, wait a minute . . . all I have to say is God help me! . . . Even though I have this . . . this fucking mask on FZ: Ha ha ha ha ha . . . ! Listen, if you think that mask looks bad, you oughta see his pickle . . . I'm only interested in two things, that's titties and beer, you know what I mean? Terry: What? FZ: Yeah Terry: Titties and beer? FZ: Titties and beer, titties and beer, titties and beer, titties and beer, titties and beer, titties and beer, titties and beer, titties and beer Terry: (Growling) Whoa, I don't know if you're the right guy! FZ: . . . titties and beer, titties and beer, titties and beer Terry: No! Don't sign it! Give me time to think I mean FZ: Alright! Terry: Hold on a second, boy Cause that's Magic Ink! And then the Devil let go of his pickle 'N out jumped m'girl They heard the titties PLOP-PLOPPIN' All around the world, she said: ""I GOT ME THREE BEERS 'N A FIST FULLA DOWNS AN' I'M GONNA GET RIPPED, SO FUCK YOU CLOWNS!"" Then she gave us the finger It was rigid 'n stiff That's when the Devil, he farted An' she went right over the cliff (Whoa . . . Tinsel Time!) Well, the Devil was mad I took off to my pad I swear I do declare! How did she get back there? I swear I do declare! How did she get back there? I swear I do declare! How did she get back there? I swear I do declare! How did she get back there? I swear I do declare! How did she get back there? I swear I do de FZ: Awright . . . awright, that . . . that's enough for the Devil and his famous pickle . . . We're goin' to make another dramatic if . . . if somewhat . . . rickety segue into another song called Cruisin' For Burgers, wait a minuteEmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Well, right about that time, people A fur-trapper, who was strictly from commercial (strictly commercial) Had the unmitigated audacity to jump up from behind my igloo (peek-a-boo) And he started into whipping on my favorite baby seal With a lead-filled snowshoe  I said With a lead (lead) Filled (lead-filled) With a lead-filled snowshoe (snowshoe) He said, ""Peekaboo"" (Peekaboo!) With a lead (lead) Filled (lead-filled) With a lead-filled snowshoe (snowshoe) He said, ""Peekaboo"" (Peekaboo!)  He went right upside the head of my favorite baby seal He went ""whap"" with a lead-filled snowshoe, and He hit him on the nose and hit him on the fin, and he   That got me just about as evil as an eskimo boy can be So I bent down, and I reached down, and I scooped down and I gathered up a generous mitten-full of the deadly (yellow snow) The deadly yellow snow, from right there where the huskies go! Whereupon I proceeded to take that mittenful of the deadly yellow snow crystals and rub it all into his beady little eyes with a vigorous circular motion hitherto unknown to the people of this area, but destined to take the place of the mudshark in your mythology, here it goes now, the circular motion: rub It! (Here Fido) (Here Fido) And then In a fit of anger I pounced And I pounced again Great Googly Moogly! I jumped up and down on the chest of a... I injured the fur trapper Well he was very upset, as you can understand And rightly so, because The deadly yellow snow crystals had Deprived him of his sight And he stood up, and he looked around, and he said  ""I can't see"" ""I can't see"" ""Oh, woe is me"" ""I can't see"" ""Well… no no I can't see Nothin'"" He took a dog-doo snow cone and stuffed it in my right eye He took a dog-doo snow cone and stuffed it in my other eye And the husky wee-wee, I mean the doggie wee-wee, has blinded me And I can't see Temporarily Well, the fur-trapper stood there With his arms outstretched across the frozen white wasteland Trying to figure out what he's going to do about his deflected eyes And it was at that precise moment that he remembered an ancient Eskimo legend Wherein it is written On whatever it is that they write it on up there That if anything bad ever happens to your eyes As the result of some sort of conflict with anyone named Nanook The only way you can get it fixed up Is to go trudging across the tundra mile after mile Trudging across the tundra right down to the parish of St. AlfonzoEmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"This is the Central Scrutinizer... Joe has just worked himself into an imaginary frenzy During the fade-out of his imaginary song... He begins to feel depressed now He knows the end is near He has realized at last, that imaginary guitar notes And imaginary vocals Exist only in the imagination of the imaginer! And... ultimately, who gives a fuck anyway? So... So... Excuse me... Ha ha ha! Mm-mh... So... Ha ha ha... Ha ha ha! ...Who gives a fuck anyway? So he goes back to his ugly little room And quietly dreams his last imaginary guitar solo... 3EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Hey now! Hey! Hey! Do you know what you are? You're an asshole! An asshole! Some of you might not agree 'Cause you probably likes a lot of misery But think a while and you will see... Broken hearts are for assholes Broken hearts are for assholes Are you an asshole? Broken hearts are for assholes Are you an asshole too? Whatcha gonna do, 'cause you're an asshole... No no no, yeah yeah yeah I said You are an asshole! Maybe you think you're a lonely guy Maybe you think you're too tough to cry So you went to The Grape Just to give it a try And Dagmar (Without a doubt, the ugliest son of a bitch I've ever seen in my life) Was his name... One, two, three, four! The whiskers sticking out from underneath of his Pancake make-up (And yet he was a beautiful lady) Nearly drove you insane (Let's talk about leather) And so you kissed a little sailor Tex Abel, starring in the latest Shepperton Production: Who had just blew in from Spain (Sir Richard Pump-A-Loaf) You sniffed the reeking buns of Angel (The tale of a demented bread-boffer) And acted like it was cocaine (Cucumber pud annexed to a fine whole-wheat loaf) You were dazzled by the exciting new costume of Ko-Ko (Then on Tuesday night, Caesar's back in town) In a way you can't explain Facing off in a no-holds-barred tag team grudge match With Kona And so you worked the wall with Michael Three-hundred-seventy-nine pounds of Samoan dynamite Which gave your back an awful strain (Volcanic Hell) But you came back on Sunday for the Gong Show (Next Thursday, teen town's finest...) But you forgot what I was sayin' 'Cause you're an asshole, you're an asshole That's right You're an asshole, you're an asshole Yes, yes You're an asshole, you're an asshole That's right You're an asshole, you're an asshole Now you been to The Grape 'n' you been to The Chest 'N' now I think you know what you are: you're an asshole You say you can't live with what you been through Well, ladies you can be an asshole too You might pretend you ain't got one on the bottom of you But don't fool yerself girl It's lookin' at you Don't fool yerself girl It's winkin' at you Don't fool yerself girl It's blinkin' at you That's why I say I'm gonna ram it, ram it, ram it Ram it up yer poop chute Corn hole Ram it, ram it, ram it Ram it up yer poop chute Fist fuck Ram it, ram it, ram it Ram it up yer poop chute Wristwatch Crisco Ram it, ram it, ram it Ram it up yer poop chute Pud! Don't fool yerself, girl It's goin' right up yer poop chute Don't fool yerself, girl It's goin' right up yer poop chute Aw, I knew you'd be surprised...2EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Sy Borg, gimme dat, gimme dat Sy Borg, gimme dat Give me the chromium leg I beg, Sy Borg, gimme dat, gimme dat Sy Borg, gimme dat Give me the chromium leg Little wires, pliers, tires They turn me on Maybe I'm crazy, maybe I'm crazy Maybe I'm crazy, mon  Stroking several of SY's gleaming appendages, JOE continues  Gee, Sy This is a real groovy apartment You've got here All government sponsored recreational services Are clean and efficient This is exciting I never plooked A tiny chrome-plated machine That looks like a magical pig With marital aids stuck all over it Such as yourself before You'll love it! It's a way of life Does that mean maybe later you'll plook me? If you wish, we may have a groovy orgy Just me and you? I share this apartment With a modified Gay Bob doll He goes all the way Ever try oral sex with a miniature rubberized homo-replica? No, ah, not yet Ah, is this him? This is him Your wish is his command He likes you He wants to kiss you always Just tell him what you want Really? Hi, little guy Think I might get a tiny, but exciting Blowjob, gimme dat, gimme dat Blowjob, gimme dat Give me de chromium cob Bend over Gay Bob, blowjob, gimme dat, gimme dat Blow job, gimme dat Give me de chromium cob You'll love it! It looks just like a TeleFunken U-47 Little leather cap and trousers They look so gay Warren just bought some, Warren just bought some Warren just bought some, hey  Bob is tired Plook me now You savage rascal Ehhh! That tickles You are a fun person I like you I want to kiss you always Gee, this is great How's about some bondage and humiliation? Anything you say, master Oh no, I don't believe it You're way more fun than Mary! You're plooking too hard And cleaner than Lucille Plooking on me What have I been missing All these years? Too hard Sy Too hard Sy Plooking too hard on me-e-e-e-e Speak to me! Oh no The golden shower must have shorted out his master circuit! He's, he's, oh my God I must have plooked him, hey To death, hey This is the Central Scrutinizer! You have just destroyed one model XQJ-37 Nuclear Powered Pan-Sexual Roto-Plooker And you're gonna have to pay for it! So give up, you haven't got a chance! But I! I, I, I, I, I! I can't pay! I gave all my money To some kinda groovy religious guy two songs ago Come on out, son Between the two of us, we'll find a way to work it outEmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Joe clutches the hood ornament of an ancient car  Maybe you thought I was the Packard Goose (ren-denen-den-eh) Or the Ronald MacDonald of the nouveau-abstruse Well fuck all them people, I don't need no excuse For being what I am Do you hear me, then?  All them rock 'n roll writers is the worst kind of sleaze (ren-denen-den-eh) Selling punk like some new kind of English disease Is that the wave of the future? Aw, spare me please!  Oh no, you gotta go Who do you write for? I wanna know I believe you is the government's whore And keeping peoples dumb (I'm really dumb) Is where you're coming from And keeping peoples dumb (I'm really dumb) Is where you're coming from Fuck all them writers with the pen in their hand (ren-denen-den-eh) I will be more specific so they might understand They can all kiss my ass but because it's so grand They best just stay away Hey, hey, hey  Hey, Joe, who did you blow? Moe pushed the button boy And you went to the show Better suck a little harder or the shekels won't flow And I don't mean your thumb (Don't mean your thumb) So on your knees you bum Just tell yourself it's yum (Yourself it's yum) And suck it till you're numb  Journalism's kinda scary And of it we should be wary Wonder what became of Mary?  And no sooner has he wondered, a vision of Mary appears to him, delivering a little lecture... Hi! It's me, the girl from the bus Remember? The last tour? Well Information is not knowledge Knowledge is not wisdom Wisdom is not truth Truth is not beauty Beauty is not love Love is not music Music is the best! Wisdom is the domain of the Wis (which is extinct) Beauty is a French phonetic corruption Of a short cloth neck ornament Currently in resurgence  And no sooner has she spoken (which is awkward and probably incorrect but what the fuck), enormous flabby short cloth neck ornament obscure the horizon in a multitude, beating their ugly wings and working their hidden chrome snap attachments as they resurge in the direction of the White Zone seeking snack material near the Utensil Shrines of Greater America...   If you're in the audience and like what we do (ren-denen-den-eh) Well, we want you to know that we like you all too But as for the sucker who will write the review If his mind is prehensile (Mind is prehensile) He'll put down his pencil (Put down his pencil) And have himself a squat On the Cosmic Utensil (Cosmic Utensil) Give it all you got On the Cosmic Utensil (Cosmic Utensil) Sit 'n spin until you rot On the Cosmic Utensil (Cosmic Utensil) He really needs to squat On the Cosmic Utensil (Cosmic Utensil) (Cosmic Utensil) Now that I got that over with I'll just play my imaginary guitar again Hey, hah, soundin' pretty good there, me! Ah, get down, uh! Boy, what an imagination! Love myself better than I love myself I think What tone! Sounds like an Elegant Gypsy! What is that? Musk? It's hip!EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Do you know what you are? You are what you is You is what you am (A cow don't make ham . . . ) You ain't what you're not So see what you got You are what you is An' that's all it 'tis A foolish young man From a middle class fam'ly Started singin' the blues Cause he thought it was manly Now he talks like the Kingfish (""Saffiiiee!"") From Amos 'n Andy (""Holy mack'l dere . . . Holy mack'l dere!"") He tells you that chitlins (Chitlins!) Well, they taste just like candy He thinks that he's got De whole thang down From the Nivea Lotion To de Royal Crown Do you know what you are? You are what you is You is what you am (A cow don't make ham . . . ) You ain't what you're not So see what you got You are what you is An' that's all it 'tis A foolish young man Of the Negro Persuasion Devoted his life To become a caucasian He stopped eating pork He stopped eating greens He traded his dashiki (""Uhuru!"") For some Jordache Jeans He learned to play golf An' he got a good score Now he says to himself ""I AIN'T NO NIGGER NO MORE . . . HEY! HEY! HEY!"" ""I don't understand you . . . "" BWANA MA-COO-BAH ""Would you please speak more clearly . . . "" MERCEDES BAINNNNNNNZ Who is who (I don't know . . . ) 'N what is what (Somethin' I just don't know . . . ) 'N why is this (Tell me now . . . ) Appropriot (That's a funny pronunciation if'n ever I heard one . . . ) If you don't like (Where'd you get that word?) What you has got (Appropriot? The word is not . . . ) Drop it in the dirt (Drop it yeah . . . ) 'N let it rot (I can smell it now . . . ) Someone else (Here de come, here de come . . . ) Will surely come (I told you they was comin') 'N pick it up (That's right!) Cause he wants some (An' he wants it for free . . . ) And when one day (There will come a day . . . ) You wonder who (I wonder too . . . ) You used to was (Who I was anyway . . . ) 'N what you do (I used to work at the post office . . . ) You'll scratch your head (But I don't wanna un-do my doo . . . ) 'N look around (Just to see what's goin' on . . . ) But what you lost (Can't seem to find it . . . ) Will not be found (A Mercedes Benz . . . ) Do you know what you are? (I know . . . ) You are what you is (I'm the kinda guy . . . ) You is what you am (That ought to be drivin' . . . ) A cow don't make a ham (A four-fifty SLC . . . ) You ain't what you're not (A big ol' red one . . . ) So see what you got (With some golf clubs stickin' out de trunk . . . ) You are what you is (I'm gwine down to de links on Saturday mornin' . . . ) An' that's all it is (Gimme a five-dollar bill . . . ) YOU ARE WHAT YOU IS (And an overcoat too . . . ) AND THAT'S ALL IT IS (Where's my waitress? Yeah . . . ) YOU ARE WHAT YOU IS (Robbie, take me to Greek Town . . . ) AN THAT'S ALL IT IS (I'm harder than yer husband; harder than yer husband . . . ) YOU ARE WHAT YOU IS (I'm goin' down to White Street, to the Mudd Club y'all . . . ) AN THAT'S ALL IT IS (I'm goin' down 'n work the wall 'n work the floor . . . ) YOU ARE WHAT YOU IS ('N work the pipe 'n work the wall . . . ) AN THAT'S ALL IT IS (Some more . . . )EmbedShare URLCopyEmbedCopy"
Frank Zappa,Rock,"Flakes! Flakes! Flakes! Flakes! They don't do no good They never be workin' When they oughta should They waste your time They're wastin' mine California's got the most of them Boy, they got a host of them Swear t'God they got the most At every business on the coast Swear t'God they got the most At every business on the coast They got the Flakes Flakes! Flakes! They can't fix yer brakes You ask 'em, ""Where's my motor?"" ""Well it was eaten by snakes . . ."" You can stab 'n' shoot 'n' spit But they won't be fixin' it They're lyin' an' lazy They can be drivin' you crazy Swear t'God they got the most At every business on the coast Swear t'God they got the most At every business on the coast I asked as nice as I could If my job would Somehow be finished by Friday Well, the whole damn weekend Came 'n' went, Frankie 'N'they didn't do nothin' But they charged me double for Sunday You know, no matter what you do They gonna cheat 'n' rob you Then they'll give you a bill That'll get your senses reelin' And if you do not pay They got computer collectors That'll get you so crazy Til your head'll go through th' ceilin' Yes it will! I'm a moron 'n' this is my wife She's frosting a cake With a paper knife All what we got here's American made It's a little bit cheesey But it's nicely displayed Well we don't get excited when it Crumbles 'n' breaks We just get on the phone And call up some Flakes They rush on over 'N' wreck it some more 'N' we are so dumb They're linin' up at our door Well, the toilet went crazy Yesterday afternoon The plumber he says ""Never flush a tampoon!"" This great information Cost me half a week's pay And the toilet blew up Later on the next day ay-eee-ay Blew up the next day WOO-OOO One Two Three Four! Flakes! Flakes! Flakes! Flakes! Flakes! Flakes! One Two Three Four! FLAKES! We are millions 'n' millions We're coming to get you We're protected by unions So don't let it upset you Can't escape the conclusion It's probably God's Will That civilization Will grind to a standstill And we are the people Who will make it all happen While yer children is sleepin' Yer puppy is crappin' You might call us Flakes Or something else you might coin us But we know you're so greedy That you'll probably join us We're comin' to get you, we're comin' to get you We're comin' to get you, we're comin' to get you We're comin' to get you, we're comin' to get you We're comin' to get you, we're comin' to get youEmbedShare URLCopyEmbedCopy"
